Machine_ID,Timestamp,Temperature,Vibration,Pressure,Run_Time,Oil_Level,Power_Consumption,Product_Rate,Maintenance_Due,Downtime_Flag,Downtime,Quality_Score,Equipment_Age
M3,2024-03-30 04:00:00,54.22,0.696,104.54,14.45,0.813,92.7,104.71,0,0,No,84.78,755
M3,2024-03-30 05:00:00,86.9,0.634,101.73,10.89,0.852,81.67,71.34,0,0,No,91.03,730
M9,2024-03-30 06:00:00,89.95,0.492,111.01,9.79,0.858,84.8,94.08,0,0,No,90.16,406
M6,2024-03-30 07:00:00,64.06,0.122,92.77,11.93,0.967,77.28,100.2,0,0,No,85.51,589
M9,2024-03-30 08:00:00,59.66,0.141,104.47,0.97,0.814,86.32,97.89,0,0,No,84.25,413
M5,2024-03-30 09:00:00,84.55,0.183,111.12,21.43,0.973,85.62,98.97,0,0,No,86.67,352
M2,2024-03-30 10:00:00,90.43,0.398,96.8,23.96,0.832,66.93,104.29,0,0,No,89.6,671
M8,2024-03-30 11:00:00,71.04,0.425,113.52,4.36,0.924,83.11,107.63,0,0,No,93.81,1198
M5,2024-03-30 12:00:00,74.09,0.205,101.4,2.89,0.979,91.82,103.88,0,0,No,93.36,1118
M2,2024-03-30 13:00:00,78.32,0.705,103.13,3.45,0.972,89.84,114.26,0,0,No,93.62,315
M4,2024-03-30 14:00:00,54.48,0.247,41.55,15.86,0.717,80.27,77.57,0,1,Yes,72.99,1049
M9,2024-03-30 15:00:00,56.2,0.226,77.12,15.87,0.762,83.22,96.21,0,0,No,80.54,799
M4,2024-03-30 16:00:00,41.0,0.518,77.18,20.35,0.843,89.15,106.51,0,0,No,78.08,1179
M4,2024-03-30 17:00:00,89.14,0.695,104.33,18.04,0.829,68.61,103.84,0,0,No,88.17,1190
M2,2024-03-30 18:00:00,75.23,0.911,125.43,10.79,0.892,84.74,90.22,1,1,Yes,86.58,586
M6,2024-03-30 19:00:00,90.72,0.617,97.63,14.71,0.983,60.29,92.02,0,0,No,89.34,455
M2,2024-03-30 20:00:00,57.93,0.816,116.97,16.52,0.734,88.62,87.37,0,1,Yes,81.75,750
M7,2024-03-30 21:00:00,75.37,0.258,112.97,12.31,0.836,76.15,114.65,0,0,No,92.38,757
M3,2024-03-30 22:00:00,78.22,0.932,102.8,11.42,0.758,79.14,72.22,0,1,Yes,89.19,923
M3,2024-03-30 23:00:00,66.57,0.128,111.48,15.48,0.968,74.45,80.78,0,0,No,86.04,1053
M5,2024-03-31 00:00:00,51.7,0.399,104.92,13.38,0.989,79.59,106.28,1,1,Yes,85.35,885
M3,2024-03-31 01:00:00,101.19,0.612,97.15,15.45,0.844,82.55,108.15,0,1,Yes,84.09,549
M2,2024-03-31 02:00:00,95.99,0.179,107.82,14.71,0.731,87.54,76.23,0,1,Yes,81.52,861
M10,2024-03-31 03:00:00,69.27,0.315,128.93,17.26,0.936,93.0,109.4,0,0,No,87.64,532
M9,2024-03-31 04:00:00,82.65,0.283,109.45,15.43,0.909,80.49,102.71,0,0,No,89.94,956
M2,2024-03-31 05:00:00,67.73,0.438,104.36,12.47,0.806,63.38,107.73,0,0,No,94.25,565
M2,2024-03-31 06:00:00,60.07,0.784,82.45,16.36,0.966,93.06,101.09,0,0,No,83.34,726
M8,2024-03-31 07:00:00,102.41,0.503,128.32,10.79,0.993,65.28,106.38,1,1,Yes,80.56,365
M9,2024-03-31 08:00:00,50.17,0.407,71.86,5.8,0.867,75.78,106.9,0,0,No,80.1,885
M7,2024-03-31 09:00:00,70.72,-0.077,65.88,0.03,0.87,75.1,107.08,0,0,No,79.5,621
M3,2024-03-31 10:00:00,76.26,0.593,107.43,13.44,0.789,80.12,103.66,0,0,No,96.01,696
M9,2024-03-31 11:00:00,99.77,0.658,82.38,14.18,0.875,67.37,98.72,0,1,Yes,80.93,347
M3,2024-03-31 12:00:00,106.14,0.16,121.78,23.33,0.832,66.88,98.81,0,1,Yes,73.27,1047
M5,2024-03-31 13:00:00,49.92,0.487,66.33,8.68,0.791,79.78,103.45,0,0,No,80.46,844
M9,2024-03-31 14:00:00,74.96,0.539,119.24,9.46,0.72,72.02,112.38,0,1,Yes,95.36,395
M3,2024-03-31 15:00:00,75.32,0.693,116.42,4.84,0.776,93.46,129.47,0,0,No,92.7,1224
M7,2024-03-31 16:00:00,71.57,0.355,102.36,1.69,0.759,74.49,107.93,0,0,No,94.92,402
M1,2024-03-31 17:00:00,84.3,0.325,58.01,18.55,0.863,69.72,105.66,0,0,No,83.45,751
M4,2024-03-31 18:00:00,53.86,0.409,65.53,5.99,0.881,96.72,118.23,0,0,No,80.71,643
M4,2024-03-31 19:00:00,68.87,0.757,104.8,14.61,0.883,84.7,105.95,0,0,No,90.84,1021
M7,2024-03-31 20:00:00,82.18,0.709,95.34,16.51,0.816,107.17,84.1,0,0,No,91.3,859
M8,2024-03-31 21:00:00,85.19,0.496,114.55,11.31,0.826,60.78,89.0,1,1,Yes,91.91,734
M1,2024-03-31 22:00:00,92.69,0.704,98.64,21.03,0.95,82.08,127.43,0,0,No,86.8,685
M5,2024-03-31 23:00:00,70.67,0.026,96.9,10.65,0.843,84.86,89.3,1,1,Yes,87.74,1036
M7,2024-04-01 00:00:00,73.2,0.658,51.47,6.84,0.996,80.28,108.55,0,0,No,86.23,1092
M4,2024-04-01 01:00:00,103.33,0.276,116.45,21.5,0.832,76.38,85.17,0,1,Yes,78.07,890
M4,2024-04-01 02:00:00,90.61,0.853,87.02,20.68,0.895,92.46,119.26,0,1,Yes,82.53,432
M4,2024-04-01 03:00:00,59.37,0.287,92.04,3.94,0.715,84.66,93.1,0,1,Yes,86.34,1146
M6,2024-04-01 04:00:00,56.5,0.329,78.6,0.62,0.896,63.11,101.24,0,0,No,83.06,464
M7,2024-04-01 05:00:00,52.66,0.612,69.19,2.16,0.955,71.31,96.58,0,0,No,80.42,833
M2,2024-04-01 06:00:00,96.83,0.632,129.44,6.88,0.983,68.36,107.57,0,1,Yes,80.56,357
M5,2024-04-01 07:00:00,104.53,0.411,115.91,23.33,0.999,78.79,102.57,0,1,Yes,80.27,749
M4,2024-04-01 08:00:00,73.4,0.574,116.24,13.4,0.785,89.49,113.65,0,0,No,94.47,411
M3,2024-04-01 09:00:00,68.19,0.599,95.67,8.96,0.873,76.21,109.83,0,0,No,93.75,490
M7,2024-04-01 10:00:00,79.67,0.579,65.24,21.33,0.835,77.47,104.23,1,1,Yes,89.14,856
M6,2024-04-01 11:00:00,91.4,0.419,142.04,10.88,0.869,70.21,109.77,0,0,No,81.77,525
M7,2024-04-01 12:00:00,103.57,0.601,108.45,7.57,0.747,87.61,110.51,0,1,Yes,82.01,839
M5,2024-04-01 13:00:00,79.1,0.781,102.74,22.59,0.957,92.33,94.04,0,0,No,91.78,1065
M6,2024-04-01 14:00:00,110.49,0.255,92.82,20.39,0.973,79.68,92.89,0,1,Yes,75.92,446
M5,2024-04-01 15:00:00,90.5,0.332,59.11,20.25,0.835,95.8,123.28,1,1,Yes,80.71,476
M7,2024-04-01 16:00:00,71.81,0.505,122.83,12.29,0.784,74.56,110.59,0,0,No,93.73,410
M2,2024-04-01 17:00:00,97.56,0.289,78.85,18.95,0.742,66.03,106.07,0,1,Yes,80.26,823
M5,2024-04-01 18:00:00,74.85,0.139,110.93,4.3,0.905,88.04,87.97,0,0,No,90.52,847
M6,2024-04-01 19:00:00,79.45,0.719,115.42,13.76,0.794,79.04,73.18,1,1,Yes,90.32,689
M6,2024-04-01 20:00:00,94.47,0.054,106.68,23.61,0.973,74.19,95.61,0,0,No,80.01,1191
M5,2024-04-01 21:00:00,50.62,0.42,109.4,6.98,0.901,80.77,93.21,0,0,No,84.32,342
M10,2024-04-01 22:00:00,79.33,0.652,126.92,19.06,0.894,64.16,95.35,0,0,No,89.42,998
M7,2024-04-01 23:00:00,66.56,0.553,84.15,11.77,0.868,62.52,112.79,1,1,Yes,91.54,923
M10,2024-04-02 00:00:00,53.68,0.423,103.29,0.96,0.714,80.93,122.91,1,1,Yes,87.13,338
M8,2024-04-02 01:00:00,67.24,0.281,95.5,18.31,0.98,84.34,116.64,0,0,No,90.83,723
M7,2024-04-02 02:00:00,67.12,0.569,63.21,4.05,0.888,93.94,90.91,0,0,No,87.33,323
M5,2024-04-02 03:00:00,90.45,0.302,105.73,15.16,0.998,88.87,108.07,0,0,No,87.18,1023
M1,2024-04-02 04:00:00,59.04,0.553,125.03,2.06,0.861,86.35,92.69,0,0,No,85.95,1232
M5,2024-04-02 05:00:00,75.78,0.528,127.53,22.72,0.913,92.7,72.38,0,0,No,93.54,573
M10,2024-04-02 06:00:00,78.53,0.53,137.15,7.0,0.717,84.9,98.85,0,1,Yes,90.2,1204
M2,2024-04-02 07:00:00,55.11,0.372,64.53,5.44,0.89,76.56,118.91,0,0,No,80.4,1200
M5,2024-04-02 08:00:00,65.11,0.907,132.57,3.1,0.929,89.12,94.98,0,1,Yes,80.4,923
M5,2024-04-02 09:00:00,60.04,0.572,103.7,22.7,0.934,88.76,112.5,0,0,No,90.35,973
M2,2024-04-02 10:00:00,88.8,0.444,132.01,17.09,0.931,79.92,90.02,0,0,No,85.58,451
M5,2024-04-02 11:00:00,70.48,0.553,92.1,17.8,0.768,68.0,110.33,0,0,No,95.1,1132
M4,2024-04-02 12:00:00,74.76,0.345,89.38,11.99,0.993,62.15,96.35,0,0,No,94.66,762
M1,2024-04-02 13:00:00,88.74,0.423,75.69,11.39,0.999,88.42,122.85,0,0,No,86.72,925
M3,2024-04-02 14:00:00,64.17,0.978,115.52,2.64,0.723,84.79,95.3,0,1,Yes,81.91,1202
M1,2024-04-02 15:00:00,70.32,0.347,110.29,13.44,0.981,86.19,91.86,0,0,No,92.53,911
M5,2024-04-02 16:00:00,59.16,0.484,77.66,5.93,0.787,88.8,122.07,1,1,Yes,87.3,404
M4,2024-04-02 17:00:00,70.95,0.409,56.72,23.45,0.907,71.01,91.35,0,0,No,87.49,468
M7,2024-04-02 18:00:00,61.19,0.292,108.3,19.12,0.801,61.23,103.19,0,0,No,87.28,404
M5,2024-04-02 19:00:00,67.61,0.584,110.58,9.91,0.99,85.16,91.46,0,0,No,92.51,734
M10,2024-04-02 20:00:00,69.23,0.507,80.26,3.63,0.73,91.98,113.86,1,1,Yes,93.02,784
M4,2024-04-02 21:00:00,79.33,0.682,76.24,18.85,0.849,83.52,119.45,0,0,No,89.44,838
M2,2024-04-02 22:00:00,61.63,0.662,113.12,2.93,0.828,65.14,89.88,0,0,No,87.45,412
M4,2024-04-02 23:00:00,79.79,0.68,137.13,4.54,0.798,82.41,108.2,0,0,No,86.57,971
M2,2024-04-03 00:00:00,82.28,0.316,90.1,5.08,0.894,68.75,109.59,1,1,Yes,90.71,1147
M8,2024-04-03 01:00:00,67.98,0.628,82.41,13.37,0.739,64.58,101.89,0,1,Yes,90.41,321
M3,2024-04-03 02:00:00,62.93,0.633,105.98,18.89,0.915,79.92,122.88,0,0,No,90.11,923
M9,2024-04-03 03:00:00,76.28,0.296,112.71,7.54,0.994,81.62,122.77,1,1,Yes,92.74,396
M4,2024-04-03 04:00:00,71.96,0.436,92.71,2.03,0.941,79.01,87.21,0,0,No,95.75,561
M6,2024-04-03 05:00:00,78.31,0.209,140.5,11.15,0.958,84.38,118.13,0,0,No,84.42,983
M10,2024-04-03 06:00:00,98.55,0.634,118.03,17.95,0.808,72.09,107.6,0,1,Yes,81.94,739
M5,2024-04-03 07:00:00,76.03,0.633,92.37,5.32,0.797,80.86,103.66,0,0,No,95.3,406
M10,2024-04-03 08:00:00,65.41,0.786,68.15,5.28,0.855,75.15,96.52,0,0,No,83.11,945
M1,2024-04-03 09:00:00,73.96,0.454,126.39,22.73,0.714,77.48,77.77,0,1,Yes,93.29,453
M9,2024-04-03 10:00:00,74.66,0.59,123.84,22.9,0.984,82.68,104.25,0,0,No,93.26,485
M1,2024-04-03 11:00:00,63.67,0.698,93.94,23.77,0.743,90.6,104.62,0,1,Yes,89.17,1041
M8,2024-04-03 12:00:00,88.99,0.349,107.01,19.38,0.971,82.92,129.92,0,0,No,88.59,1113
M9,2024-04-03 13:00:00,41.5,0.319,96.99,4.52,0.725,86.24,89.89,0,1,Yes,79.02,587
M9,2024-04-03 14:00:00,82.32,0.355,110.41,5.09,0.947,80.1,75.89,0,0,No,91.37,845
M1,2024-04-03 15:00:00,61.98,0.43,79.5,8.17,0.746,84.88,82.31,0,1,Yes,87.99,1023
M2,2024-04-03 16:00:00,67.31,0.326,76.65,7.64,0.711,90.34,123.87,0,1,Yes,88.0,644
M1,2024-04-03 17:00:00,73.84,0.364,116.22,22.96,0.916,98.79,93.28,1,1,Yes,93.46,426
M10,2024-04-03 18:00:00,96.69,0.676,118.75,18.94,0.784,92.11,120.46,0,1,Yes,81.88,400
M2,2024-04-03 19:00:00,75.24,0.481,90.18,17.38,0.914,79.45,100.09,0,0,No,97.53,755
M10,2024-04-03 20:00:00,86.86,0.561,85.02,4.46,0.867,91.45,85.38,0,0,No,89.85,786
M8,2024-04-03 21:00:00,113.41,0.39,122.95,21.83,0.733,85.49,130.02,1,1,Yes,74.0,1164
M5,2024-04-03 22:00:00,77.45,0.377,85.69,19.87,0.98,73.93,119.77,0,0,No,93.45,681
M7,2024-04-03 23:00:00,57.07,0.557,101.11,3.93,0.836,85.63,97.31,0,0,No,89.67,567
M2,2024-04-04 00:00:00,86.03,0.525,98.57,20.91,0.92,68.71,114.95,0,0,No,93.7,970
M8,2024-04-04 01:00:00,63.87,0.656,70.66,6.53,0.85,85.64,101.85,0,0,No,85.45,705
M6,2024-04-04 02:00:00,67.45,0.76,103.84,1.94,0.881,97.52,106.56,1,1,Yes,90.25,1185
M8,2024-04-04 03:00:00,73.58,0.362,101.89,15.76,0.791,88.23,126.43,0,0,No,96.15,1032
M1,2024-04-04 04:00:00,72.99,0.672,107.2,15.69,0.76,91.97,77.21,0,0,No,94.11,708
M1,2024-04-04 05:00:00,81.18,0.284,103.16,2.28,0.863,76.22,94.62,0,0,No,91.96,642
M7,2024-04-04 06:00:00,83.36,0.915,142.71,7.65,0.832,84.81,100.44,0,1,Yes,78.98,387
M8,2024-04-04 07:00:00,87.59,0.343,123.23,23.83,0.817,86.98,105.02,0,0,No,85.92,758
M3,2024-04-04 08:00:00,81.05,0.638,100.78,16.28,0.902,76.95,81.27,1,1,Yes,94.06,860
M5,2024-04-04 09:00:00,66.76,0.283,102.6,17.52,0.907,86.84,113.75,0,0,No,91.01,1119
M1,2024-04-04 10:00:00,94.72,0.47,135.27,5.11,0.714,84.55,82.69,0,1,Yes,82.48,952
M7,2024-04-04 11:00:00,66.52,0.809,117.26,1.89,0.802,86.95,81.25,0,1,Yes,86.12,453
M5,2024-04-04 12:00:00,92.96,0.336,75.42,6.65,0.824,69.7,96.24,0,0,No,82.83,632
M8,2024-04-04 13:00:00,52.86,0.941,118.98,5.97,0.729,92.76,128.43,0,1,Yes,76.32,617
M8,2024-04-04 14:00:00,69.29,0.499,124.86,5.63,0.771,84.51,138.12,0,0,No,92.15,969
M9,2024-04-04 15:00:00,70.04,0.695,132.35,4.63,0.715,78.82,107.33,0,1,Yes,87.14,1180
M7,2024-04-04 16:00:00,79.18,0.581,91.97,13.79,0.999,79.06,96.43,0,0,No,94.69,1189
M1,2024-04-04 17:00:00,87.93,0.591,90.51,7.87,0.921,79.61,102.34,0,0,No,89.81,381
M3,2024-04-04 18:00:00,56.26,0.215,81.16,19.69,0.726,71.71,105.02,1,1,Yes,81.16,703
M8,2024-04-04 19:00:00,58.38,0.405,106.16,4.41,0.706,91.89,122.0,0,1,Yes,88.57,1128
M3,2024-04-04 20:00:00,53.97,0.739,114.66,11.15,0.916,89.63,81.73,0,0,No,81.77,362
M8,2024-04-04 21:00:00,94.8,0.431,89.73,0.33,0.832,90.3,117.92,0,0,No,86.67,879
M1,2024-04-04 22:00:00,79.46,0.528,97.16,11.56,0.936,95.13,78.6,0,0,No,96.65,1153
M5,2024-04-04 23:00:00,58.73,0.191,58.93,1.34,0.977,81.9,92.79,0,0,No,77.46,1204
M4,2024-04-05 00:00:00,82.02,0.392,130.19,23.47,0.88,63.44,99.96,1,1,Yes,88.3,617
M5,2024-04-05 01:00:00,92.73,0.725,68.7,18.97,0.756,86.29,106.17,0,0,No,80.38,1132
M8,2024-04-05 02:00:00,70.83,0.243,107.5,11.76,0.935,85.92,99.95,1,1,Yes,91.28,433
M10,2024-04-05 03:00:00,69.94,0.643,104.77,2.08,0.987,95.54,102.63,0,0,No,93.65,423
M4,2024-04-05 04:00:00,63.28,0.536,100.92,14.22,0.874,90.82,100.61,0,0,No,93.25,379
M4,2024-04-05 05:00:00,59.63,0.453,101.38,18.21,0.905,81.34,77.19,1,1,Yes,91.09,835
M3,2024-04-05 06:00:00,92.75,0.444,79.76,4.58,0.801,78.56,108.63,0,0,No,85.96,561
M7,2024-04-05 07:00:00,100.11,0.402,93.44,13.64,0.814,90.04,112.17,0,1,Yes,84.17,1055
M3,2024-04-05 08:00:00,60.22,0.42,119.38,19.54,0.92,53.45,120.14,0,0,No,87.13,690
M3,2024-04-05 09:00:00,96.07,0.686,125.3,18.44,0.978,82.41,127.71,0,1,Yes,80.68,735
M10,2024-04-05 10:00:00,67.69,0.414,91.58,19.27,0.889,89.46,106.16,0,0,No,92.93,1118
M5,2024-04-05 11:00:00,99.61,0.862,68.79,21.1,0.937,78.79,121.17,0,1,Yes,74.23,439
M5,2024-04-05 12:00:00,115.38,0.56,84.43,22.5,0.751,76.18,100.27,0,1,Yes,75.5,612
M6,2024-04-05 13:00:00,72.82,0.385,137.05,9.73,0.764,82.95,78.24,0,0,No,89.2,1094
M8,2024-04-05 14:00:00,70.08,0.695,85.62,13.65,0.86,93.49,114.42,0,0,No,90.77,688
M10,2024-04-05 15:00:00,87.02,0.625,98.06,18.98,0.753,84.51,111.09,1,1,Yes,91.11,493
M6,2024-04-05 16:00:00,58.35,0.169,128.32,16.73,0.89,73.23,100.01,0,0,No,79.39,848
M1,2024-04-05 17:00:00,110.65,0.293,89.46,23.89,0.787,92.17,99.07,0,1,Yes,75.93,519
M8,2024-04-05 18:00:00,77.14,0.477,96.69,0.33,0.937,94.12,107.17,0,0,No,97.81,348
M8,2024-04-05 19:00:00,66.33,0.183,115.89,8.52,0.942,71.93,94.94,0,0,No,86.15,868
M9,2024-04-05 20:00:00,65.94,0.918,134.24,6.74,0.839,107.99,106.63,0,1,Yes,80.26,1159
M9,2024-04-05 21:00:00,54.25,0.664,87.09,6.3,0.754,79.99,86.17,0,0,No,83.75,913
M2,2024-04-05 22:00:00,66.96,0.497,127.84,5.34,0.894,89.48,87.85,0,0,No,90.36,1113
M2,2024-04-05 23:00:00,71.04,0.431,94.37,17.02,0.998,87.27,80.19,1,1,Yes,95.52,1162
M3,2024-04-06 00:00:00,59.08,0.38,82.28,2.03,0.887,73.02,133.66,0,0,No,86.1,731
M1,2024-04-06 01:00:00,74.32,0.107,104.99,17.8,0.711,75.48,101.1,0,1,Yes,90.8,387
M4,2024-04-06 02:00:00,82.09,0.153,76.85,16.64,0.705,80.68,118.12,0,1,Yes,84.89,810
M4,2024-04-06 03:00:00,71.8,0.88,109.44,6.02,0.796,61.3,83.55,0,1,Yes,88.91,630
M9,2024-04-06 04:00:00,84.94,0.815,162.99,6.07,0.759,88.21,97.27,0,1,Yes,76.14,809
M9,2024-04-06 05:00:00,62.89,0.385,122.11,15.09,0.944,61.04,108.27,0,0,No,87.22,596
M9,2024-04-06 06:00:00,90.05,0.682,97.9,18.29,0.953,80.15,122.07,0,0,No,88.42,554
M10,2024-04-06 07:00:00,92.19,0.601,121.04,21.04,0.778,73.28,90.96,0,0,No,85.17,946
M7,2024-04-06 08:00:00,117.81,0.625,81.37,20.45,0.798,85.79,93.96,0,1,Yes,72.37,759
M2,2024-04-06 09:00:00,133.46,0.215,84.73,23.16,0.771,57.96,88.12,0,1,Yes,62.02,336
M10,2024-04-06 10:00:00,67.95,0.138,98.46,13.95,0.973,63.38,98.19,0,0,No,88.93,866
M5,2024-04-06 11:00:00,82.28,0.737,101.76,21.81,0.851,74.03,84.7,0,0,No,91.28,1024
M4,2024-04-06 12:00:00,71.31,0.104,74.13,19.4,0.897,85.19,78.45,0,0,No,85.06,981
M8,2024-04-06 13:00:00,100.72,0.47,93.87,21.47,0.825,82.22,103.88,1,1,Yes,85.32,573
M2,2024-04-06 14:00:00,94.89,0.426,97.11,0.28,0.889,90.5,110.06,1,1,Yes,88.01,572
M6,2024-04-06 15:00:00,78.25,0.408,130.84,23.18,0.816,81.08,82.91,0,0,No,90.37,1094
M5,2024-04-06 16:00:00,80.72,0.563,74.13,11.36,0.802,79.82,89.88,0,0,No,90.71,901
M2,2024-04-06 17:00:00,72.96,0.364,72.28,19.16,0.89,69.28,98.5,0,0,No,90.73,605
M10,2024-04-06 18:00:00,84.27,0.579,103.51,3.05,0.877,77.77,125.6,0,0,No,93.08,407
M1,2024-04-06 19:00:00,97.64,0.528,123.02,9.5,0.788,79.8,57.51,0,1,Yes,83.51,635
M8,2024-04-06 20:00:00,71.4,0.92,111.03,6.52,0.745,59.45,106.67,0,1,Yes,87.6,1038
M2,2024-04-06 21:00:00,49.95,0.223,106.05,7.0,0.811,71.1,110.19,0,0,No,80.72,868
M7,2024-04-06 22:00:00,86.16,0.506,94.23,2.96,0.825,84.63,89.32,0,0,No,93.15,411
M9,2024-04-06 23:00:00,62.51,0.586,113.52,19.34,0.889,81.79,94.76,0,0,No,89.32,1203
M9,2024-04-07 00:00:00,72.85,0.449,116.54,0.22,0.974,77.47,104.99,0,0,No,94.59,956
M8,2024-04-07 01:00:00,86.81,0.233,94.85,7.5,0.711,73.93,99.56,0,1,Yes,87.72,480
M10,2024-04-07 02:00:00,79.46,0.751,81.03,4.19,0.773,62.57,125.49,0,0,No,88.95,483
M9,2024-04-07 03:00:00,73.47,0.567,81.16,14.14,0.758,58.25,101.54,0,0,No,94.12,901
M2,2024-04-07 04:00:00,66.36,0.247,117.57,6.1,0.851,76.93,112.92,0,0,No,87.1,494
M6,2024-04-07 05:00:00,31.5,0.588,69.11,6.22,0.829,94.89,106.75,0,0,No,70.32,768
M4,2024-04-07 06:00:00,85.47,0.84,133.54,11.72,0.919,80.37,110.41,0,1,Yes,81.25,1114
M4,2024-04-07 07:00:00,71.21,0.493,90.88,15.66,0.773,90.21,88.34,0,0,No,96.13,401
M5,2024-04-07 08:00:00,97.7,0.5,106.19,2.91,0.878,68.23,103.02,0,1,Yes,87.4,351
M3,2024-04-07 09:00:00,80.97,0.814,114.03,4.21,0.965,82.83,99.02,0,1,Yes,87.94,517
M1,2024-04-07 10:00:00,66.88,0.306,86.33,5.93,0.973,72.96,89.26,0,0,No,89.33,1223
M8,2024-04-07 11:00:00,109.2,0.846,90.8,23.37,0.988,72.58,113.88,0,1,Yes,74.15,858
M5,2024-04-07 12:00:00,92.27,0.695,102.64,9.53,0.932,87.45,69.77,0,0,No,86.95,823
M3,2024-04-07 13:00:00,71.71,0.315,82.93,14.38,0.972,78.8,120.2,0,0,No,91.25,519
M10,2024-04-07 14:00:00,92.9,0.366,78.65,5.8,0.77,66.14,66.72,0,0,No,84.1,648
M7,2024-04-07 15:00:00,66.67,0.395,80.44,11.77,0.759,80.98,97.69,0,0,No,89.82,881
M7,2024-04-07 16:00:00,77.39,0.133,124.18,1.78,0.702,72.84,114.12,0,1,Yes,86.63,500
M1,2024-04-07 17:00:00,83.57,0.552,107.96,0.83,0.912,65.56,82.17,0,0,No,93.08,368
M9,2024-04-07 18:00:00,86.77,0.324,84.14,11.25,0.981,70.05,106.36,0,0,No,87.43,625
M2,2024-04-07 19:00:00,84.32,0.559,117.46,9.57,0.756,100.46,104.73,1,1,Yes,90.66,408
M5,2024-04-07 20:00:00,70.01,0.242,85.24,3.29,0.891,92.12,104.9,1,1,Yes,89.39,1081
M5,2024-04-07 21:00:00,91.41,0.685,60.99,16.5,0.924,59.85,94.77,0,0,No,80.3,861
M8,2024-04-07 22:00:00,87.76,0.648,113.94,23.83,0.978,78.12,93.02,0,0,No,87.88,1055
M8,2024-04-07 23:00:00,66.46,0.359,132.92,9.5,0.894,78.85,76.45,0,0,No,86.32,1107
M7,2024-04-08 00:00:00,66.68,0.572,111.16,14.99,0.991,77.34,98.44,1,1,Yes,92.17,929
M7,2024-04-08 01:00:00,124.92,0.517,62.25,23.11,0.803,73.36,113.76,0,1,Yes,67.16,671
M6,2024-04-08 02:00:00,63.87,0.796,99.53,19.96,0.805,87.47,93.16,0,0,No,88.41,719
M6,2024-04-08 03:00:00,94.37,0.294,94.51,11.13,0.863,89.43,93.91,0,0,No,85.08,1170
M9,2024-04-08 04:00:00,57.97,0.47,107.56,17.7,0.815,90.49,123.84,0,0,No,89.36,1090
M6,2024-04-08 05:00:00,82.32,0.372,83.05,3.08,0.7,83.3,97.55,0,1,Yes,90.39,1220
M2,2024-04-08 06:00:00,79.46,0.509,93.33,12.29,0.92,86.09,105.28,0,0,No,96.26,669
M2,2024-04-08 07:00:00,99.32,0.607,71.6,6.7,0.926,76.56,108.04,0,1,Yes,80.03,692
M5,2024-04-08 08:00:00,65.18,0.37,104.44,3.87,0.924,64.24,97.54,0,0,No,91.6,907
M4,2024-04-08 09:00:00,61.04,0.427,72.34,10.23,0.804,63.97,110.22,1,1,Yes,86.03,1167
M2,2024-04-08 10:00:00,73.25,0.693,108.75,3.14,0.857,71.48,114.84,0,0,No,93.51,501
M3,2024-04-08 11:00:00,99.97,0.771,84.99,16.78,0.808,77.99,113.55,0,1,Yes,79.08,453
M7,2024-04-08 12:00:00,61.74,0.599,37.17,10.95,0.705,67.17,115.23,0,1,Yes,78.83,732
M8,2024-04-08 13:00:00,36.17,0.472,115.88,12.75,0.869,68.7,68.76,0,0,No,76.86,414
M6,2024-04-08 14:00:00,75.9,0.453,109.88,3.51,0.737,76.22,82.42,0,1,Yes,96.64,773
M5,2024-04-08 15:00:00,89.24,0.61,127.06,3.35,0.724,88.64,92.28,0,1,Yes,85.27,1232
M1,2024-04-08 16:00:00,59.79,0.546,58.2,14.0,0.927,83.34,88.06,1,1,Yes,83.12,363
M8,2024-04-08 17:00:00,105.26,0.17,86.91,23.64,0.703,71.36,89.2,0,1,Yes,75.65,359
M3,2024-04-08 18:00:00,59.46,0.614,102.63,2.31,0.988,80.46,113.34,0,0,No,89.41,1119
M6,2024-04-08 19:00:00,72.8,0.328,111.43,6.86,0.855,66.71,101.6,0,0,No,93.17,1118
M3,2024-04-08 20:00:00,103.55,0.217,70.74,20.87,0.995,71.36,97.95,0,1,Yes,74.21,882
M7,2024-04-08 21:00:00,57.19,0.166,108.63,1.73,0.717,63.43,96.62,0,1,Yes,82.69,744
M7,2024-04-08 22:00:00,93.27,0.457,88.56,21.02,0.875,84.29,94.0,0,0,No,87.71,1013
M9,2024-04-08 23:00:00,93.22,0.297,62.9,12.58,0.805,77.17,96.37,0,0,No,79.4,969
M5,2024-04-09 00:00:00,82.11,0.035,84.99,9.8,0.953,78.42,120.81,0,0,No,84.14,759
M8,2024-04-09 01:00:00,64.19,0.428,110.29,7.43,0.808,88.06,73.54,0,0,No,91.1,1006
M10,2024-04-09 02:00:00,97.78,0.402,63.73,7.13,0.778,70.03,119.12,1,1,Yes,79.39,357
M10,2024-04-09 03:00:00,84.88,0.47,112.74,7.34,0.957,84.67,134.41,0,0,No,91.91,974
M8,2024-04-09 04:00:00,56.51,0.374,105.67,21.24,0.812,99.85,119.0,0,0,No,87.11,741
M1,2024-04-09 05:00:00,87.96,0.866,94.92,17.37,0.705,70.18,85.15,0,1,Yes,85.19,1037
M5,2024-04-09 06:00:00,66.43,0.603,67.3,16.07,0.817,64.37,92.7,1,1,Yes,87.1,1029
